line,filename,tool,target,type,num_configs,variability,automatic_features
251,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1163,proc.c,CBMC,axtls_2_1_4,assertion,3,False,
203,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
86,hmac.c,CBMC,axtls_2_1_4,overflow,2,True,
418,aes.c,CBMC,axtls_2_1_4,overflow,3,False,
146,asn1.c,CBMC,axtls_2_1_4,overflow,3,False,
193,asn1.c,CBMC,axtls_2_1_4,overflow,3,False,
1372,bigint.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
1148,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
521,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
781,proc.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
686,proc.c,CBMC,axtls_2_1_4,overflow,2,True,
241,asn1.c,CBMC,axtls_2_1_4,overflow,3,False,
51,rc4.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
286,tls1_svr.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1176,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
592,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
1457,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
219,tls1_svr.c,CBMC,axtls_2_1_4,overflow,3,False,
962,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
1122,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
151,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
1436,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
792,proc.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
234,aes.c,CBMC,axtls_2_1_4,array bounds,3,False,
572,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
229,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
169,aes.c,CBMC,axtls_2_1_4,overflow,3,False,
846,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
688,proc.c,CBMC,axtls_2_1_4,overflow,2,True,
